backers_count,category,country,creator,currency,disable_communication,goal,is_starrable,staff_pick,state,urls,usd_pledged,location,blurb_length,duration
4,music/classical music,DE,1272256390,EUR,False,6500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/caspar/ich-glaube-ich-mag-ihn-lovesong-from-the-musical-c?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/caspar/ich-glaube-ich-mag-ihn-lovesong-from-the-musical-c/rewards'}",443.7693926,"Indonesia, Indonesia",22,29
27,music,US,1636843497,USD,False,8500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1636843497/eventide-a-record-and-photobook-set-by-chris-and-h?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1636843497/eventide-a-record-and-photobook-set-by-chris-and-h/rewards'}",2226.0,"Minneapolis, MN",22,60
15,music/indie rock,US,127680444,USD,False,1300.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/127680444/the-new-woodsheep-album?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/127680444/the-new-woodsheep-album/rewards'}",460.0,"Morehead, KY",23,29
1,music/rock,US,806694590,USD,False,600.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/806694590/debut-album-to-be-recorded-march-2018-in-pittsburg?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/806694590/debut-album-to-be-recorded-march-2018-in-pittsburg/rewards'}",25.0,"Pittsburgh, PA",23,45
33,music,US,923664351,USD,False,10000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/katkennedy/kat-kennedys-debut-album?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/katkennedy/kat-kennedys-debut-album/rewards'}",2171.0,"Boston, MA",22,29
1,music/rock,US,1474171364,USD,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1474171364/jd3-ustour-and-documentary-video?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1474171364/jd3-ustour-and-documentary-video/rewards'}",23.0,"Chicago, IL",21,29
1,music/latin,US,1417123905,USD,False,7000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1417123905/sin-libreto?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1417123905/sin-libreto/rewards'}",25.0,"Bogota, Colombia",14,29
4,music/r&b,US,1064446281,USD,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1064446281/tashera-music-project?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1064446281/tashera-music-project/rewards'}",102.0,"Baltimore, MD",26,34
1,music/hip-hop,US,272511568,USD,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/272511568/the-prologue?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/272511568/the-prologue/rewards'}",40.0,"Brooklyn, NY",27,39
15,music,US,1739542985,USD,False,3000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/jeffreyjames/the-jeffrey-james-show-everywhere-album?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/jeffreyjames/the-jeffrey-james-show-everywhere-album/rewards'}",950.0,"Madison, WI",20,29
1,music/hip-hop,US,1404894924,USD,False,47000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1404894924/the-humble-beginnings-tour-album-defiant-success?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1404894924/the-humble-beginnings-tour-album-defiant-success/rewards'}",5.0,"Portland, OR",17,6
3,music/world music,GB,1331703940,GBP,False,100000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1331703940/blaise-pascal?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1331703940/blaise-pascal/rewards'}",899.031809,"London, UK",21,23
5,music/hip-hop,US,1952915425,USD,False,400.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/dominattyx/no-humans-allowed-hip-hop-rnb-ep?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/dominattyx/no-humans-allowed-hip-hop-rnb-ep/rewards'}",45.0,"Novi Sad, Serbia",20,29
0,music,ES,1119933984,EUR,False,2000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1119933984/guitar-tabs-and-tutorials-for-rare-songs?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1119933984/guitar-tabs-and-tutorials-for-rare-songs/rewards'}",0.0,"Barcelona, Spain",27,60
7,music,US,672152599,USD,False,500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/fawnlarson/new-album-by-fawn-larson-loose-hand?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/fawnlarson/new-album-by-fawn-larson-loose-hand/rewards'}",378.0,"Nashville, TN",23,29
0,music,US,491269378,USD,False,150000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/491269378/new-nightclub-in-columbia?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/491269378/new-nightclub-in-columbia/rewards'}",0.0,"Columbia, MO",15,29
51,music/pop,US,174620723,USD,False,15000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/karliwebstermusic/karli-websters-debut-ep?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/karliwebstermusic/karli-websters-debut-ep/rewards'}",4000.0,"Los Angeles, CA",11,21
2,music/faith,US,125143873,USD,False,6000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/125143873/evensong-a-new-full-length-album-from-brad-griffit?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/125143873/evensong-a-new-full-length-album-from-brad-griffit/rewards'}",62.0,"Columbus, GA",21,19
27,music/world music,US,312975517,USD,False,7000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/312975517/the-georgetown-orbits-new-album-0?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/312975517/the-georgetown-orbits-new-album-0/rewards'}",1730.0,"Seattle, WA",19,29
0,music/electronic music,US,482954212,USD,False,108500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/482954212/lytt-tour?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/482954212/lytt-tour/rewards'}",0.0,"Los Angeles, CA",16,47
13,music,US,1103689583,USD,False,10000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/lovepeacehiphop/world-famous-hip-hop-family-day-2018?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/lovepeacehiphop/world-famous-hip-hop-family-day-2018/rewards'}",1050.0,"Columbia, SC",24,17
21,music/world music,GB,1689076434,GBP,False,1000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1689076434/lonesome-george-debut-album?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1689076434/lonesome-george-debut-album/rewards'}",995.7611016000001,"Belfast, UK",24,29
14,music/metal,GB,306179119,GBP,False,10500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/306179119/martyr-defiled-the-complete-works-vinyl-boxset?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/306179119/martyr-defiled-the-complete-works-vinyl-boxset/rewards'}",1417.57656825,"Lincoln, UK",17,60
47,music/comedy,US,1648573500,USD,False,1200.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1648573500/crying-in-public-pepper-brooks-first-album?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1648573500/crying-in-public-pepper-brooks-first-album/rewards'}",1377.99,"Birmingham, AL",19,35
53,music/rock,US,543071312,USD,False,17775.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/543071312/help-the-drunken-hearts-release-the-prize?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/543071312/help-the-drunken-hearts-release-the-prize/rewards'}",7140.0,"Denver, CO",20,29
1046,music,US,839217744,USD,False,27600.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/839217744/help-james-make-his-1st-ep-and-music-video?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/839217744/help-james-make-his-1st-ep-and-music-video/rewards'}",66255.54,"Los Angeles, CA",29,29
1,music/hip-hop,US,343111652,USD,False,800.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/343111652/headlining-performance-in-april?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/343111652/headlining-performance-in-april/rewards'}",22.0,"Los Angeles, CA",23,29
0,music,US,711531182,USD,False,1000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/711531182/help-fund-our-ep-and-bring-back-good-music?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/711531182/help-fund-our-ep-and-bring-back-good-music/rewards'}",0.0,"Portland, ME",20,29
5,music,DE,1983104681,EUR,False,3000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1983104681/anka-and-gosh?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1983104681/anka-and-gosh/rewards'}",314.70916239,"Berlin, Germany",4,21
13,music,US,2141071136,USD,False,2000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/marlowe/marlowes-moments?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/marlowe/marlowes-moments/rewards'}",480.0,"St. Paul, MN",13,37
95,music,DE,280866381,EUR,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/280866381/habibi-funk-a-spotlight-on-arab-grooves-an-exhibit?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/280866381/habibi-funk-a-spotlight-on-arab-grooves-an-exhibit/rewards'}",5728.0749246000005,"Berlin, Germany",23,15
11,music,GB,1154657847,GBP,False,1000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1154657847/the-evil-litter-album?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1154657847/the-evil-litter-album/rewards'}",291.1535088,"Hull, UK",27,46
27,music,US,945664142,USD,False,16000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/945664142/ben-carroll-records-new-ep-at-unicorn-studio?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/945664142/ben-carroll-records-new-ep-at-unicorn-studio/rewards'}",4862.0,"Los Angeles, CA",21,24
33,music/classical music,US,1948047402,USD,False,13500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1948047402/jonah-sirota-strong-sad-elegies-for-everyday-loss?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1948047402/jonah-sirota-strong-sad-elegies-for-everyday-loss/rewards'}",2482.0,"Brooklyn, NY",18,40
7,music/indie rock,IT,1795183763,EUR,False,3000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1795183763/stray-dogg-look-at-the-moon-new-album?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1795183763/stray-dogg-look-at-the-moon-new-album/rewards'}",227.3045605,"Trieste, Italy",19,45
1,music/hip-hop,GB,1168493262,GBP,False,16500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1168493262/dreams-to-reality-0?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1168493262/dreams-to-reality-0/rewards'}",6.932226400000001,"West Yorkshire, UK",22,29
0,music/electronic music,BE,1760269574,EUR,False,2500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1760269574/doing-what-i-love-making-music?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1760269574/doing-what-i-love-making-music/rewards'}",0.0,"Brussels, Belgium",25,29
13,music/jazz,US,997454509,USD,False,1.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/gregjazzdrums/new-cd-itunes-release-by-nyc-drummer-greg-burrows?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/gregjazzdrums/new-cd-itunes-release-by-nyc-drummer-greg-burrows/rewards'}",708.0,"New York, NY",20,8
6,music,US,565165686,USD,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/565165686/ruby-flambe-debut-album?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/565165686/ruby-flambe-debut-album/rewards'}",285.0,"Bellingham, WA",21,29
6,music,AU,448424372,AUD,False,6300.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/tenielleneda/tenielle-neda-ep?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/tenielleneda/tenielle-neda-ep/rewards'}",749.33784016,"Perth, AU",16,31
0,music/electronic music,DE,492619111,EUR,False,20000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/492619111/electric-feelings-festival?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/492619111/electric-feelings-festival/rewards'}",0.0,"Stuttgart, Germany",15,60
12,music,US,323761711,USD,False,4000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/323761711/umass-amherst-goes-to-the-national-trumpet-competi?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/323761711/umass-amherst-goes-to-the-national-trumpet-competi/rewards'}",525.0,"Amherst, MA",16,60
0,music/faith,US,1004385364,USD,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1004385364/wildflower-faith-ep-by-jess-peterson?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1004385364/wildflower-faith-ep-by-jess-peterson/rewards'}",0.0,"Nashville, TN",25,60
0,music,DE,2106837112,EUR,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/2106837112/karaoke-event-in-munchen?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/2106837112/karaoke-event-in-munchen/rewards'}",0.0,"Munich, Germany",15,60
4,music,US,28423994,USD,False,25000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/molleymoody/molley-moody-1st-full-length-album?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/molleymoody/molley-moody-1st-full-length-album/rewards'}",609.0,"Atlanta, GA",22,27
0,music,US,1434136427,USD,False,12000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1434136427/east-coast-diner-tour?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1434136427/east-coast-diner-tour/rewards'}",0.0,"Philadelphia, PA",26,29
0,music/kids,US,1771879835,USD,False,10000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1771879835/electrify-your-symphony-mark-wood-experience?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1771879835/electrify-your-symphony-mark-wood-experience/rewards'}",0.0,"Hanover, PA",24,19
5,music/jazz,FR,599968586,EUR,False,2000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/hethatclub/het-hat-club-album-balkanouche-release-tour-projec?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/hethatclub/het-hat-club-album-balkanouche-release-tour-projec/rewards'}",225.15400974,"Budapest, Hungary",15,24
0,music,US,222330570,USD,False,3000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/johnnytran1979/symphonyinbluestickerone?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/johnnytran1979/symphonyinbluestickerone/rewards'}",0.0,"Los Angeles, CA",23,13
0,photography/fine art,US,1979187641,USD,False,650.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/amandaluxe/botanic-garden-a-multicultural-story?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/amandaluxe/botanic-garden-a-multicultural-story/rewards'}",0.0,"Brooklyn, NY",19,7
9,photography/fine art,US,263563386,USD,False,2000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/exotic-vivaria/exotic-vivaria-reptilian-photo-art-premium-canvas?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/exotic-vivaria/exotic-vivaria-reptilian-photo-art-premium-canvas/rewards'}",335.0,"Seattle, WA",19,30
6,photography/fine art,US,1229765692,USD,False,800.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1229765692/the-naked-pixel-mkblondie-re-launch?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1229765692/the-naked-pixel-mkblondie-re-launch/rewards'}",400.0,"Austin, TX",7,30
19,photography/fine art,GB,1109932044,GBP,False,500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1109932044/first-solo-photography-exhibition?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1109932044/first-solo-photography-exhibition/rewards'}",505.47528,"Blackpool, UK",21,20
0,photography/fine art,US,568566325,USD,False,20000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/568566325/laguna-pueblo-new-mexico?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/568566325/laguna-pueblo-new-mexico/rewards'}",0.0,"Payson, AZ",23,28
15,photography/fine art,GB,1906258424,GBP,False,100.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1906258424/make-100-ink-drop-prints?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1906258424/make-100-ink-drop-prints/rewards'}",256.30677493,"Cardiff, UK",23,31
13,photography/fine art,US,1021455768,USD,False,3500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1021455768/make-100-1-model-2-photographs-limited-edition?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1021455768/make-100-1-model-2-photographs-limited-edition/rewards'}",2881.0,"Monterey, CA",22,33
35,photography/fine art,US,594165448,USD,False,7535.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/594165448/life-form-photographic-exhibition-construction?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/594165448/life-form-photographic-exhibition-construction/rewards'}",7861.0,"Pacifica, CA",17,30
14,photography/fine art,US,73419693,USD,False,4000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/papercrate/100-polaroids-for-100-people?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/papercrate/100-polaroids-for-100-people/rewards'}",826.0,"Calumet, MI",11,32
9,photography/fine art,US,1865976817,USD,False,1500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1865976817/quest-a-personal-journey-of-self-discovery?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1865976817/quest-a-personal-journey-of-self-discovery/rewards'}",1500.0,"Tampa, FL",21,40
0,photography/fine art,US,847306702,USD,False,650.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/847306702/100-bodies-100-beauties?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/847306702/100-bodies-100-beauties/rewards'}",0.0,"Louisville, KY",28,40
0,photography/fine art,AT,50453736,EUR,False,20000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/50453736/eine-feder-auf-reisen?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/50453736/eine-feder-auf-reisen/rewards'}",0.0,"Berlin, Germany",18,60
0,photography/nature,IT,938526906,EUR,False,500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/938526906/a-question-of-seconds-photobook?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/938526906/a-question-of-seconds-photobook/rewards'}",0.0,"Trentino, Italy",25,20
24,photography/nature,US,6957303,USD,False,3470.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/6957303/trees-are-my-muse-a-tale-of-love-and-friendship?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/6957303/trees-are-my-muse-a-tale-of-love-and-friendship/rewards'}",1770.0,"Placitas, NM",24,29
0,photography/nature,US,1334612370,USD,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/paulyhchun/worlds-untouched-landscape-photography-of-western?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/paulyhchun/worlds-untouched-landscape-photography-of-western/rewards'}",0.0,"San Francisco, CA",14,43
5,photography/nature,US,1375462952,USD,False,1500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/neptuneplays/neptunes-morning-dance-make-100?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/neptuneplays/neptunes-morning-dance-make-100/rewards'}",318.0,"Fenwick Island, DE",25,30
1,photography/nature,SE,1970072641,SEK,False,60000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1970072641/conservation-photography-project-of-scotland?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1970072641/conservation-photography-project-of-scotland/rewards'}",258.0476784,"Edinburgh, UK",21,27
3,photography/nature,GB,476048001,GBP,False,1000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/photogravy/ever-decreasing-arctic-circles-a-dream-of-spring?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/photogravy/ever-decreasing-arctic-circles-a-dream-of-spring/rewards'}",498.45479000000006,"Dundee, UK",22,25
35,photography/nature,US,1912693934,USD,False,9500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/georgiatomaine/stevens-appalachian-trail-photo-adventure?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/georgiatomaine/stevens-appalachian-trail-photo-adventure/rewards'}",4305.0,"Frederick, MD",22,31
3,photography/nature,US,622154683,USD,False,3000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/622154683/spacing-out-astrophotography?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/622154683/spacing-out-astrophotography/rewards'}",12.0,"Waco, TX",18,30
16,photography/photobooks,US,2125919338,USD,False,6000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/2125919338/2x2200?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/2125919338/2x2200/rewards'}",2360.0,"Grand Rapids, MI",19,46
0,photography/photobooks,US,81917982,USD,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/81917982/modern-day-princesses-a-recreation?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/81917982/modern-day-princesses-a-recreation/rewards'}",0.0,"Minneapolis, MN",23,32
1,photography/people,US,206975197,USD,False,1000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/206975197/bag-lady-the-photo-experiencea-womens-empowerment?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/206975197/bag-lady-the-photo-experiencea-womens-empowerment/rewards'}",15.0,"Brooklyn, NY",19,30
204,photography/photobooks,US,1806028055,USD,False,1100.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1806028055/the-wrestlers-photo-book?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1806028055/the-wrestlers-photo-book/rewards'}",8028.0,"Des Moines, IA",19,30
4,photography/photobooks,US,1667425050,USD,False,1000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1667425050/dearly-discarded-a-love-song?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1667425050/dearly-discarded-a-love-song/rewards'}",65.0,"Mckee, KY",22,30
119,photography/places,US,1926108758,USD,False,300.0,True,True,live,"{'project': 'https://www.kickstarter.com/projects/davidfg/you-have-to-see-this-place?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/davidfg/you-have-to-see-this-place/rewards'}",1209.0,"Brooklyn, NY",20,30
4,photography/people,DE,1796304326,EUR,False,2650.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1796304326/he-man-the-fine-art-male-calendar-2019?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1796304326/he-man-the-fine-art-male-calendar-2019/rewards'}",112.73487444,"Munich, Germany",15,29
2,photography/animals,US,1265774296,USD,False,15000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1265774296/nightingale-horses?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1265774296/nightingale-horses/rewards'}",60.0,"Ventura, CA",20,29
0,photography/animals,US,783780342,USD,False,1500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/783780342/the-big-six?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/783780342/the-big-six/rewards'}",0.0,"Kigali, Rwanda",19,25
24,photography/photobooks,US,206883909,USD,False,50000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/206883909/the-hearts-project-photobook-prints?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/206883909/the-hearts-project-photobook-prints/rewards'}",2081.0,"New York, NY",21,30
115,photography,GB,1794420225,GBP,False,10000.0,True,True,live,"{'project': 'https://www.kickstarter.com/projects/1794420225/chroma-the-unique-4x5-technical-camera?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1794420225/chroma-the-unique-4x5-technical-camera/rewards'}",36997.71423372,"Wirral Metropolitan Borough, UK",21,29
10,photography/animals,US,82349696,USD,False,9990.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/82349696/cats-monks-and-temples-a-photographic-journey?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/82349696/cats-monks-and-temples-a-photographic-journey/rewards'}",557.0,"Vassar, MI",21,60
34,photography/photobooks,AT,699873784,EUR,False,5000.0,True,True,live,"{'project': 'https://www.kickstarter.com/projects/699873784/frozen-latitudes-fine-art-photo-book?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/699873784/frozen-latitudes-fine-art-photo-book/rewards'}",3944.4359935999996,"Vienna, Austria",24,42
367,photography,US,1872566248,USD,False,16000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/kristenblush/the-revolution-is-female?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/kristenblush/the-revolution-is-female/rewards'}",27192.0,"Manhattan, NY",19,38
1,photography/people,GB,1172109697,GBP,False,6000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1172109697/alexipharmicphotography-0?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1172109697/alexipharmicphotography-0/rewards'}",34.91512825,"Cheshire, UK",20,30
1,photography/photobooks,US,625968927,USD,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/625968927/charlie-1?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/625968927/charlie-1/rewards'}",58.0,"Boston, MA",10,46
5,photography/people,US,270862098,USD,False,4300.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/270862098/stripping-out-loud-exotic-dancers-of-portland-oreg-0?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/270862098/stripping-out-loud-exotic-dancers-of-portland-oreg-0/rewards'}",337.0,"Portland, OR",18,35
2,photography,US,1186783618,USD,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/primehd/100-year-war-russia-vs-world-candid-postcards-spy?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/primehd/100-year-war-russia-vs-world-candid-postcards-spy/rewards'}",42.0,"Grandville, MI",24,15
1,photography/photobooks,US,1608636599,USD,False,10000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1608636599/the-history-of-arizona-through-my-camera-lens?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1608636599/the-history-of-arizona-through-my-camera-lens/rewards'}",50.0,"Sun City, AZ",21,29
328,photography/photobooks,AU,174264685,AUD,False,60000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/174264685/more-larrikins-two-male-nude-photoart-books-by-pau?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/174264685/more-larrikins-two-male-nude-photoart-books-by-pau/rewards'}",57884.51932404,"Sydney, AU",21,21
2,photography/photobooks,DE,1976628722,EUR,False,4469.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1976628722/its-like-real-life-but-better?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1976628722/its-like-real-life-but-better/rewards'}",71.26305140000001,"Berlin, Germany",21,28
2,photography,US,522415981,USD,False,15000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/rlhandcrafts/modular-camera-harness-by-rl-handcrafts?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/rlhandcrafts/modular-camera-harness-by-rl-handcrafts/rewards'}",368.0,"San Jose, CA",10,45
