backers_count,category,country,creator,currency,disable_communication,goal,is_starrable,staff_pick,state,usd_pledged,location,blurb_length,duration
0,108,21,690677540,13,0,-0.03687182094869256,1,0,live,0.0,7307,-1.5189388948614386,-0.2839224715204801
8,118,18,1994681820,10,0,-0.03727771456573078,1,0,live,716.10508488,9617,-0.8998424009322258,-0.2839224715204801
35,110,21,656170063,13,0,-0.027770615500931062,1,0,live,2328.0,694,0.33835058692620007,-0.4411341256311016
0,107,21,33245710,13,0,-0.029425380127796788,1,0,live,0.0,8132,0.5447160849026044,-0.2839224715204801
46,100,9,603243714,5,0,-0.0368356339415009,1,0,live,1738.16958851,1517,-0.48711140497941713,-0.3625282985757909
4,108,21,596040708,13,0,0.03676520494683232,1,0,live,150.0,7307,0.33835058692620007,1.9956465130835315
1,106,7,25944602,4,0,-0.03616209866396903,1,0,live,20.84651571,7545,1.3701780768082215,0.5021357990326274
25,107,21,1059676641,13,0,-0.03356229169496111,1,0,live,1730.0,165,0.5447160849026044,-0.20531664446516937
429,100,21,2019882704,13,0,0.011943735543846402,1,1,live,38941.0,7269,0.33835058692620007,-0.2839224715204801
82,100,9,1283576192,5,0,0.03801304608990022,1,0,live,24764.05448777,12266,-0.48711140497941713,-0.2839224715204801
6,115,8,587169152,4,0,-0.03764863527307453,1,0,live,85.5652623,7734,0.5447160849026044,-0.2839224715204801
10,117,21,286955078,13,0,-0.029425380127796788,1,0,live,825.0,2660,0.33835058692620007,-0.4411341256311016
1,106,21,1136221157,13,0,-0.03678908271734928,1,0,live,30.0,13959,0.7510815828790086,0.26631831786669513
7,108,21,788601470,13,0,-0.0004669991576465553,1,0,live,1300.0,522,-0.07438040902660854,-0.12671081740985862
4,100,21,825052430,13,0,-0.03356229169496111,1,0,live,285.0,857,1.1638125788318172,1.9956465130835315
8,117,21,1537280999,13,0,-0.03695455918003585,1,0,live,265.0,2334,-1.9316698908142473,1.9956465130835315
25,113,15,804289761,8,0,-0.036811339632533545,1,0,live,781.91402354,10914,-0.07438040902660854,-0.2839224715204801
35,107,9,224587074,5,0,-0.035384892462323674,1,0,live,2524.42608805,8109,1.1638125788318172,-0.2839224715204801
34,112,0,1834974848,4,0,-0.03668484288813565,1,0,live,1225.9875,13283,-1.1062078989086301,-0.2839224715204801
28,100,1,517356062,0,0,-0.03637717999714627,1,0,live,1094.5193314,12852,-0.07438040902660854,-0.2839224715204801
32,115,21,641829947,13,0,-0.037285512105408994,1,0,live,805.0,282,1.1638125788318172,-0.2839224715204801
0,100,21,309096722,13,0,-0.03356229169496111,1,0,live,0.0,92,0.7510815828790086,-0.048104990354547884
17,115,21,516571370,13,0,-0.03521705632182684,1,0,live,478.0,3191,-0.28074590700301283,-0.2839224715204801
59,108,21,503269650,13,0,-0.035630747478543265,1,1,live,2155.0,1582,-0.28074590700301283,-0.2839224715204801
50,117,21,1222225795,13,0,-0.032734909381528246,1,0,live,4189.6,471,-0.07438040902660854,0.18771249081138436
13,117,21,1811472835,13,0,-0.02983907128451322,1,0,live,1010.0,694,1.7829090727610302,0.8951649343091811
1,100,21,850934932,13,0,-0.037244142989737355,1,0,live,1.0,2721,0.5447160849026044,2.0742523401388424
255,100,21,1717199502,13,0,-0.004603910724810875,1,1,live,22175.0,14172,-1.3125733968850344,-0.2839224715204801
28,115,21,2122877577,13,0,-0.03521705632182684,1,0,live,1396.0,2334,0.7510815828790086,-0.2839224715204801
0,118,15,372983149,8,0,-0.031502964585919516,1,0,live,0.0,7998,-0.28074590700301283,0.5021357990326274
23,117,9,1980666604,5,0,-0.03642633232223447,1,0,live,1023.75617532,7256,0.957447080855413,0.030500836700762864
8,100,21,1415537681,13,0,-0.03190752706809538,1,0,live,460.0,10561,0.957447080855413,-0.2839224715204801
4,100,21,925591066,13,0,-0.037244142989737355,1,0,live,210.0,14346,1.3701780768082215,-0.2839224715204801
254,100,21,530687208,13,0,-0.02115155699346815,1,1,live,19067.0,11027,-2.344400886767056,0.5021357990326274
132,100,21,140227085,13,0,-0.008740822291975193,1,0,live,24505.33,14091,0.5447160849026044,-0.2839224715204801
33,109,21,1479143997,13,0,-0.035630747478543265,1,0,live,1750.0,9244,1.1638125788318172,-0.2839224715204801
3,100,21,394674787,13,0,-0.03521705632182684,1,0,live,130.0,13888,0.13198508894979574,-0.2839224715204801
1,100,21,302213052,13,0,-0.02528846856063247,1,0,live,500.0,13334,-0.07438040902660854,0.8165591072538704
30,115,9,1095330670,5,0,-0.035334050944403166,1,0,live,1289.22709366,7256,-1.1062078989086301,-0.2839224715204801
0,118,21,1102849875,13,0,-0.024792039172572753,1,0,live,0.0,8801,0.33835058692620007,-0.2839224715204801
2,114,15,2056269604,8,0,-0.02896812952621036,1,0,live,108.23228,7996,0.13198508894979574,-0.2839224715204801
595,117,21,1035942032,13,0,0.003669912409517764,1,1,live,36626.42,2259,-0.8998424009322258,-0.048104990354547884
40,109,21,1174120716,13,0,-0.0360444386352597,1,0,live,1690.0,10338,-1.3125733968850344,-0.20531664446516937
0,118,5,350456978,4,0,-0.027504530424528058,1,0,live,0.0,1039,-1.5189388948614386,-0.2839224715204801
110,100,21,1422019539,13,0,-0.032734909381528246,1,1,live,4708.0,2334,0.5447160849026044,-0.20531664446516937
1,116,21,1283556902,13,0,-0.03687182094869256,1,0,live,100.0,8002,0.7510815828790086,-0.2839224715204801
1,118,8,624802847,4,0,-0.017309857586930693,1,0,live,28.33967701,5008,-0.8998424009322258,-0.048104990354547884
25,103,21,780849759,13,0,-0.03190752706809538,0,0,live,3120.0,11678,-0.48711140497941713,-1.227192396184209
0,100,21,1868350543,13,0,-0.030666453597946085,1,0,live,0.0,7931,0.7510815828790086,-0.2839224715204801
4,117,21,1904979744,13,0,-0.03480336516511041,1,0,live,250.0,11164,0.7510815828790086,2.0742523401388424
10,100,21,1187050700,13,0,-0.03480336516511041,1,0,live,517.0,11012,0.13198508894979574,-0.6769516067970338
1,108,8,1304882822,4,0,-0.02227303917611481,1,0,live,12.4296945,4370,0.13198508894979574,0.10910666375607361
3,100,9,721071486,5,0,-0.036527580652235374,1,0,live,106.20446475,7256,-0.07438040902660854,0.26631831786669513
27,100,21,781001680,13,0,-0.028597997814363927,1,0,live,1494.0,6157,0.7510815828790086,1.2881940695857348
2,100,21,80604529,13,0,-0.03745098856809557,1,0,live,10.0,3016,-1.5189388948614386,2.0742523401388424
15,103,21,418945930,13,0,-0.03645812979197613,1,0,live,1206.0,471,0.5447160849026044,-0.2839224715204801
0,109,21,1344511953,13,0,-0.03356229169496111,1,0,live,0.0,7599,-0.28074590700301283,2.0742523401388424
4,106,5,942770605,4,0,-0.03461803384357192,1,0,live,266.88646600000004,1039,-0.6934769029558214,2.0742523401388424
0,100,9,1728100400,5,0,-0.03717982581489522,1,0,live,0.0,3325,-0.8998424009322258,-0.2839224715204801
27,109,9,557966754,5,0,-0.036909609170052475,1,0,live,982.60436485,8832,0.33835058692620007,-0.2839224715204801
19,106,21,325135426,13,0,-0.035630747478543265,1,0,live,1375.0,2334,-0.07438040902660854,-0.2839224715204801
24,103,9,302879700,5,0,-0.03594454972418552,1,0,live,1944.00144125,7256,1.3701780768082215,-0.2839224715204801
63,100,21,853840493,13,0,-0.03314860053824468,1,0,live,5010.0,6825,1.3701780768082215,-0.6769516067970338
0,100,21,2086466324,13,0,-0.03356229169496111,1,0,live,0.0,571,0.5447160849026044,-0.2839224715204801
1557,103,21,1906452083,13,0,0.003669912409517764,1,1,live,103002.5,7307,-0.07438040902660854,0.7379532801985595
49,100,21,961290034,13,0,-0.03356229169496111,1,0,live,3095.0,1717,0.5447160849026044,0.10910666375607361
145,114,21,506889419,13,0,-0.029011688971080356,1,0,live,12720.81,3016,-1.1062078989086301,-0.2839224715204801
6,103,21,457250908,13,0,-0.03687182094869256,1,0,live,190.0,1357,0.13198508894979574,-0.5197399526864124
14,117,21,465071157,13,0,-0.03658223713899106,1,0,live,387.2,11022,1.3701780768082215,-0.2839224715204801
1,100,21,1440827420,13,0,-0.029425380127796788,1,0,live,50.0,1357,0.7510815828790086,-0.2839224715204801
0,100,21,430174650,13,0,-0.03687182094869256,1,0,live,0.0,8476,-1.3125733968850344,-0.4411341256311016
4,117,15,289176307,8,0,-0.035479566527468184,1,0,live,262.90675600000003,10271,1.1638125788318172,0.8165591072538704
16,104,1,960156086,0,0,-0.03552905429692665,1,0,live,564.934363,12428,0.5447160849026044,-0.5197399526864124
17,100,17,535649988,9,0,-0.03716496891455476,1,0,live,703.8045525,7256,-1.7253043928378429,-1.227192396184209
15,114,21,1000639630,13,0,-0.03687182094869256,1,0,live,1000.0,3225,-1.1062078989086301,-0.2839224715204801
2,100,8,530174458,4,0,-0.03682921829410781,1,0,live,55.66716495,1939,-0.48711140497941713,0.4235299719773166
49,100,21,1860407896,13,0,-0.035630747478543265,1,0,live,1525.0,8635,1.7829090727610302,-0.4411341256311016
0,100,21,1565491825,13,0,-0.035630747478543265,1,0,live,0.0,5742,0.957447080855413,-0.2839224715204801
134,100,21,1820957348,13,0,-0.029425380127796788,1,1,live,5133.0,3695,-2.344400886767056,-0.2839224715204801
0,109,15,387426488,8,0,-0.033274811918482666,1,0,live,0.0,7998,0.957447080855413,2.0742523401388424
0,113,21,1020758573,13,0,-0.026943233187498198,1,0,live,0.0,3225,0.7510815828790086,-0.2839224715204801
22,117,6,680988569,3,0,-0.035628109287298655,1,0,live,1602.8751002,412,-2.55076638474346,-0.20531664446516937
22,100,21,1113653270,13,0,-0.032734909381528246,1,0,live,2585.0,11403,-1.9316698908142473,-0.2839224715204801
4,106,21,264552709,13,0,-0.034389674008393975,1,0,live,13.0,7307,0.5447160849026044,2.0742523401388424
44,100,21,1807607235,13,0,-0.02528846856063247,1,0,live,2160.69,471,-0.28074590700301283,-0.2839224715204801
71,109,21,2084166893,13,0,-0.029425380127796788,1,0,live,5157.0,10883,0.5447160849026044,-0.5197399526864124
34,100,21,843645306,13,0,-0.031080144754662517,1,0,live,1465.0,7599,0.7510815828790086,-0.5197399526864124
20,117,21,500846858,13,0,-0.03521705632182684,1,0,live,1800.0,8635,1.1638125788318172,2.0742523401388424
0,109,21,680949353,13,0,-0.03521705632182684,1,0,live,0.0,1357,-2.1380353887906516,2.0742523401388424
66,100,21,848832040,13,0,-0.03190752706809538,1,0,live,3877.0,8132,0.33835058692620007,-0.2839224715204801
680,106,19,1247449978,11,0,0.001695726498272355,1,1,live,65242.1408085,12196,-0.07438040902660854,0.5807416260879381
137,100,21,178577965,13,0,-0.027770615500931062,1,1,live,12275.0,8778,0.957447080855413,-0.2839224715204801
66,100,21,997214944,13,0,-0.032734909381528246,1,1,live,3325.0,6771,-0.28074590700301283,-0.2839224715204801
0,108,21,1915592036,13,0,-0.037285512105408994,1,0,live,0.0,10630,1.3701780768082215,-0.2839224715204801
48,103,21,391363614,13,0,-0.03521705632182684,1,0,live,2005.0,13187,0.33835058692620007,-0.2839224715204801
83,117,21,1650655981,13,0,0.003669912409517764,1,1,live,12322.5,11027,0.13198508894979574,0.8165591072538704
0,108,21,739649940,13,0,-0.031080144754662517,1,0,live,0.0,5896,0.7510815828790086,-0.6769516067970338
10,118,15,1889035941,8,0,-0.03460212932157549,1,0,live,419.7753745,7998,0.5447160849026044,0.8165591072538704
19,116,21,1323010863,13,0,-0.03720277387406571,1,0,live,1025.01,1717,-0.28074590700301283,-1.4630098773501414
2,107,21,1861806210,13,0,-0.034389674008393975,1,0,live,200.0,6069,0.33835058692620007,-0.2839224715204801
0,106,21,1636645896,13,0,-0.037285512105408994,1,0,live,0.0,11120,0.33835058692620007,0.4235299719773166
107,100,7,1887678798,4,0,-0.027362816050930355,1,0,live,7207.14195279,730,1.3701780768082215,-0.2839224715204801
0,118,21,155103490,13,0,-0.034389674008393975,1,0,live,0.0,522,0.957447080855413,-0.9913749150182769
0,100,21,403734014,13,0,-0.03521705632182684,1,0,live,0.0,1582,1.3701780768082215,-0.2839224715204801
13,100,21,636145925,13,0,-0.03149383591137895,1,0,live,1275.0,2863,-0.07438040902660854,-0.2839224715204801
2,100,21,498811885,13,0,-0.02528846856063247,1,0,live,150.0,7260,-1.1062078989086301,-0.2839224715204801
49,100,21,303489623,13,0,-0.029425380127796788,1,0,live,4475.0,8132,1.1638125788318172,-0.5197399526864124
31,118,9,1214377999,5,0,-0.029478684332625578,1,0,live,1745.8224432,7256,0.7510815828790086,2.0742523401388424
10,117,21,173707502,13,0,-0.034182828430035755,1,0,live,775.0,10145,-0.28074590700301283,-0.20531664446516937
17,103,21,544038843,13,0,-0.034389674008393975,1,0,live,1470.0,9835,1.1638125788318172,-0.2839224715204801
104,117,9,969056599,5,0,-0.03360941192854578,1,0,live,6835.5306448,11841,0.957447080855413,-0.9913749150182769
16,100,21,1891932602,13,0,-0.03707866652705078,1,0,live,535.0,3093,-0.48711140497941713,-0.2839224715204801
85,112,21,1953889901,13,0,-0.029425380127796788,1,1,live,5444.0,8801,0.33835058692620007,0.030500836700762864
2,108,21,1881850872,13,0,-0.03521705632182684,1,0,live,105.0,11353,-0.8998424009322258,-0.2839224715204801
2,100,21,1738828090,13,0,-0.0058449841949601705,1,0,live,5250.0,11068,0.5447160849026044,2.0742523401388424
103,108,21,782904332,13,0,-0.02528846856063247,1,0,live,5601.0,522,1.1638125788318172,-0.2839224715204801
1,108,21,1342157729,13,0,-0.029425380127796788,1,0,live,1.0,13530,0.957447080855413,1.7598290319175993
0,106,21,646834479,13,0,-0.03356229169496111,1,0,live,0.0,1010,-0.48711140497941713,-0.3625282985757909
17,113,21,1844746851,13,0,-0.03372776815764768,1,0,live,1360.0,9943,-0.28074590700301283,0.10910666375607361
0,108,21,308690684,13,0,-0.0360444386352597,1,0,live,0.0,285,0.5447160849026044,-0.2839224715204801
12,110,21,226536240,13,0,-0.03687182094869256,1,0,live,585.0,4940,-0.48711140497941713,-0.2839224715204801
2,114,3,1332682788,1,0,-0.03669959835812283,1,0,live,56.3805004,883,-0.6934769029558214,-0.2839224715204801
9,100,9,505427818,5,0,-0.035187899502310015,1,0,live,247.05440550000003,7256,-0.48711140497941713,-0.2839224715204801
46,107,21,549400524,13,0,-0.030666453597946085,1,0,live,3285.0,7307,0.33835058692620007,0.4235299719773166
2,100,3,780393534,1,0,-0.03436883923929915,1,0,live,32.2014524,8599,0.957447080855413,-0.2839224715204801
1,100,21,1608727575,13,0,-0.027770615500931062,1,0,live,10.0,12941,0.33835058692620007,-0.048104990354547884
0,100,15,1776467559,8,0,0.006803813219576828,1,0,live,0.0,11543,-2.9634973806962686,2.0742523401388424
9,117,21,2113387995,13,0,-0.034389674008393975,1,0,live,390.0,13530,-0.07438040902660854,-0.2839224715204801
77,109,21,1831233001,13,0,-0.028597997814363927,1,0,live,7573.11,7599,1.3701780768082215,-0.5197399526864124
2,107,21,1222492470,13,0,-0.03521705632182684,1,0,live,85.0,751,0.33835058692620007,0.18771249081138436
41,114,20,718744579,12,0,-0.03362376496391261,1,0,live,1749.6849510470001,11545,-0.6934769029558214,0.8165591072538704
0,106,12,401977848,4,0,-0.03718356854342513,1,0,live,0.0,737,-0.8998424009322258,-0.2839224715204801
57,100,3,2017139589,1,0,-0.03170454802103812,1,0,live,4590.31703962,13187,-0.28074590700301283,-0.4411341256311016
13,114,21,437666506,13,0,-0.03645895717428956,1,0,live,526.0,8635,1.7829090727610302,-1.0699807420735876
31,114,21,728803350,13,0,-0.03579622394122984,1,0,live,929.0,10145,-0.07438040902660854,-0.2839224715204801
49,106,21,1680729658,13,0,-0.03645812979197613,1,0,live,1450.0,7307,0.5447160849026044,-0.2839224715204801
4,100,21,1649356240,13,0,-0.0360444386352597,1,0,live,370.0,7307,-2.1380353887906516,-0.2839224715204801
8,103,21,1458570875,13,0,-0.03397598285167754,1,0,live,330.0,1582,0.13198508894979574,0.26631831786669513
16,118,21,738936911,13,0,-0.03389324462033425,1,0,live,716.0,10145,-0.07438040902660854,-0.6769516067970338
1,118,21,2059321133,13,0,0.25188460643937693,1,0,live,1.0,522,-0.07438040902660854,-0.2839224715204801
4,100,21,180382843,13,0,-0.03765369723488662,1,0,live,125.0,11530,0.957447080855413,-0.2839224715204801
50,100,21,1118769936,13,0,-0.03397598285167754,1,0,live,2855.0,3225,-2.55076638474346,-0.2839224715204801
23,118,2,1622205392,4,0,-0.03513673735636803,1,0,live,1368.907592,12060,0.33835058692620007,-1.0699807420735876
56,117,3,888444927,1,0,-0.034392168855652785,1,0,live,2181.55422197,13280,-0.8998424009322258,-0.2839224715204801
0,108,21,686981465,13,0,-0.035630747478543265,1,0,live,0.0,9438,0.7510815828790086,-0.7555574338523446
9,117,21,347769720,13,0,-0.03687182094869256,1,0,live,465.0,8635,0.33835058692620007,-1.0699807420735876
2,112,21,781074765,13,0,-0.02115155699346815,1,0,live,76.0,6846,0.5447160849026044,-0.2839224715204801
96,100,9,808898479,5,0,-0.03556496685644065,1,0,live,4732.34502344,3693,-0.28074590700301283,1.9170406860282208
33,106,7,1420468308,4,0,-0.03258745591188253,1,0,live,5365.16351254,730,0.7510815828790086,-0.2839224715204801
6,100,21,1062100944,13,0,-0.0360444386352597,1,0,live,190.0,11987,0.7510815828790086,2.0742523401388424
3,100,21,1335002291,13,0,-0.037285512105408994,1,0,live,160.0,11114,0.13198508894979574,-0.2839224715204801
1,117,21,1517835348,13,0,-0.03687182094869256,1,0,live,20.0,11914,1.3701780768082215,-0.3625282985757909
2,100,9,2113393443,5,0,-0.036550908026382944,1,0,live,101.31416982,7256,0.7510815828790086,-1.856039012626695
0,100,3,2021939552,1,0,-0.03736991915033083,1,0,live,0.0,3698,0.957447080855413,2.0742523401388424
6,117,3,222035605,1,0,-0.03737650483256672,1,0,live,36.61443784,8294,1.3701780768082215,2.0742523401388424
1,100,21,1958881285,13,0,-0.012877733859139514,1,0,live,1.0,7307,0.13198508894979574,2.0742523401388424
2,108,21,984165984,13,0,-0.03356229169496111,1,0,live,35.0,11014,-0.28074590700301283,2.0742523401388424
25,116,21,122556231,13,0,-0.029425380127796788,1,1,live,697.0,9023,-1.7253043928378429,-0.2839224715204801
5,109,9,54773904,5,0,-0.037352545347101945,1,0,live,135.47069761,13576,-1.3125733968850344,0.4235299719773166
13,115,21,254072049,13,0,-0.03761646503078214,1,0,live,390.0,13530,0.5447160849026044,-0.2839224715204801
14,114,21,834671879,13,0,-0.03687182094869256,1,0,live,576.0,11163,-0.8998424009322258,-0.3625282985757909
0,118,21,257130211,13,0,-0.02115155699346815,1,0,live,0.0,4307,0.5447160849026044,-0.3625282985757909
8,109,21,1761817089,13,0,-0.03149383591137895,1,0,live,1405.0,8801,-0.8998424009322258,-0.3625282985757909
1,100,21,1558546377,13,0,-0.03542390190018505,1,0,live,150.0,9151,0.5447160849026044,-0.3625282985757909
4,103,5,1272256390,4,0,-0.03110642659521783,1,0,live,443.7693926,5900,0.5447160849026044,-0.3625282985757909
27,100,21,1636843497,13,0,-0.030666453597946085,1,0,live,2226.0,8132,0.5447160849026044,2.0742523401388424
15,109,21,127680444,13,0,-0.036623606254662704,1,0,live,460.0,8335,0.7510815828790086,-0.3625282985757909
1,117,21,806694590,13,0,-0.03720277387406571,1,0,live,25.0,9943,0.7510815828790086,0.8951649343091811
33,100,21,923664351,13,0,-0.029425380127796788,1,0,live,2171.0,1357,0.5447160849026044,-0.3625282985757909
1,117,21,1474171364,13,0,-0.03356229169496111,1,0,live,23.0,2334,0.33835058692620007,-0.3625282985757909
1,112,21,1417123905,13,0,-0.03190752706809538,1,0,live,25.0,1277,-1.1062078989086301,-0.3625282985757909
4,116,21,1064446281,13,0,-0.03356229169496111,1,0,live,102.0,694,1.3701780768082215,0.030500836700762864
1,108,21,272511568,13,0,-0.03356229169496111,1,0,live,40.0,1582,1.576543574784626,0.4235299719773166
15,100,21,1739542985,13,0,-0.03521705632182684,1,0,live,950.0,7501,0.13198508894979574,-0.3625282985757909
1,108,21,1404894924,13,0,0.0011877654692191723,1,0,live,5.0,10145,-0.48711140497941713,-2.170462320847938
3,118,9,1331703940,5,0,0.0767381841194365,1,0,live,899.031809,7256,0.33835058692620007,-0.8341632609076554
5,108,21,1952915425,13,0,-0.037368250336752284,1,0,live,45.0,9181,0.13198508894979574,-0.3625282985757909
0,100,7,1119933984,4,0,-0.035672869876168356,1,0,live,0.0,730,1.576543574784626,2.0742523401388424
7,100,21,672152599,13,0,-0.037285512105408994,1,0,live,378.0,8635,0.7510815828790086,-0.3625282985757909
0,100,21,491269378,13,0,0.08640814375280415,1,0,live,0.0,2650,-0.8998424009322258,-0.3625282985757909
51,114,21,174620723,13,0,-0.02528846856063247,1,0,live,4000.0,7307,-1.7253043928378429,-0.9913749150182769
2,107,21,125143873,13,0,-0.032734909381528246,1,0,live,62.0,2656,0.33835058692620007,-1.1485865691288983
27,118,21,312975517,13,0,-0.03190752706809538,1,0,live,1730.0,11301,-0.07438040902660854,-0.3625282985757909
0,106,21,482954212,13,0,0.052071777745340296,1,0,live,0.0,7307,-0.6934769029558214,1.0523765884198026
13,100,21,1103689583,13,0,-0.029425380127796788,1,0,live,1050.0,2652,0.957447080855413,-1.3057982232395198
21,118,9,1689076434,5,0,-0.03655493225675284,1,0,live,995.7611016,921,0.957447080855413,-0.3625282985757909
14,113,9,306179119,5,0,-0.02568435770571323,1,0,live,1417.57656825,7102,-0.48711140497941713,2.0742523401388424
47,104,21,1648573500,13,0,-0.036706344486005994,1,0,live,1377.99,1157,-0.07438040902660854,0.10910666375607361
53,117,21,543071312,13,0,-0.022992482640856272,1,0,live,7140.0,3191,0.13198508894979574,-0.3625282985757909
1046,100,21,839217744,13,0,-0.014863451411378386,1,0,live,66255.54,7307,1.9892745707374344,-0.3625282985757909
1,108,21,343111652,13,0,-0.037037297411379136,1,0,live,22.0,7307,0.7510815828790086,-0.3625282985757909
0,100,21,711531182,13,0,-0.03687182094869256,1,0,live,0.0,10143,0.13198508894979574,-0.3625282985757909
5,100,5,1983104681,4,0,-0.03465969203835005,1,0,live,314.70916239,1039,-3.169862878672673,-0.9913749150182769
13,100,21,2141071136,13,0,-0.0360444386352597,1,0,live,480.0,12028,-1.3125733968850344,0.26631831786669513
95,100,5,280866381,4,0,-0.032616290475089474,1,0,live,5728.074924600001,1039,0.7510815828790086,-1.4630098773501414
11,100,9,1154657847,5,0,-0.03655208295891095,1,0,live,291.1535088,5792,1.576543574784626,0.9737707613644918
27,100,21,945664142,13,0,-0.024461086247199608,1,0,live,4862.0,7307,0.33835058692620007,-0.7555574338523446
33,103,21,1948047402,13,0,-0.026529542030781766,1,0,live,2482.0,1582,-0.28074590700301283,0.5021357990326274
7,109,12,1795183763,4,0,-0.03464945558990386,1,0,live,227.3045605,12891,-0.07438040902660854,0.8951649343091811
1,108,9,1168493262,5,0,-0.018771718259086596,1,0,live,6.932226400000001,13822,0.5447160849026044,-0.3625282985757909
0,106,2,1760269574,4,0,-0.035157746868607447,1,0,live,0.0,1623,1.1638125788318172,-0.3625282985757909
13,110,21,997454509,13,0,-0.03769837587981199,1,0,live,708.0,8801,0.13198508894979574,-2.0132506667373167
6,100,21,565165686,13,0,-0.03356229169496111,1,0,live,285.0,955,0.33835058692620007,-0.3625282985757909
6,100,1,448424372,0,0,-0.03359633570211859,1,0,live,749.33784016,9815,-0.6934769029558214,-0.20531664446516937
0,106,5,492619111,4,0,-0.017339810315965126,1,0,live,0.0,12281,-0.8998424009322258,2.0742523401388424
12,100,21,323761711,13,0,-0.034389674008393975,1,0,live,525.0,257,-0.6934769029558214,2.0742523401388424
0,107,21,1004385364,13,0,-0.03356229169496111,1,0,live,0.0,8635,1.1638125788318172,2.0742523401388424
0,100,5,2106837112,4,0,-0.03260935502558535,1,0,live,0.0,8511,-0.8998424009322258,2.0742523401388424
4,100,21,28423994,13,0,-0.01701464542630383,1,0,live,609.0,522,0.5447160849026044,-0.5197399526864124
0,100,21,1434136427,13,0,-0.027770615500931062,1,0,live,0.0,9853,1.3701780768082215,-0.3625282985757909
0,111,21,1771879835,13,0,-0.029425380127796788,1,0,live,0.0,5235,0.957447080855413,-1.1485865691288983
5,110,8,599968586,4,0,-0.0356632639675094,1,0,live,225.15400974,1655,-0.8998424009322258,-0.7555574338523446
0,100,21,222330570,13,0,-0.03521705632182684,1,0,live,0.0,7307,0.7510815828790086,-1.6202215314607629
0,121,21,1979187641,13,0,-0.037161404758394065,1,0,live,0.0,1582,-0.07438040902660854,-2.091856493792627
9,121,21,263563386,13,0,-0.0360444386352597,1,0,live,335.0,11301,-0.07438040902660854,-0.2839224715204801
6,121,21,1229765692,13,0,-0.037037297411379136,1,0,live,400.0,571,-2.55076638474346,-0.2839224715204801
19,121,9,1109932044,5,0,-0.0371183403363622,1,0,live,505.47528,1182,0.33835058692620007,-1.0699807420735876
0,121,21,568566325,13,0,-0.02115155699346815,1,0,live,0.0,9730,0.7510815828790086,-0.4411341256311016
15,121,9,1906258424,5,0,-0.03758204100113642,1,0,live,256.30677493,1969,0.7510815828790086,-0.20531664446516937
13,121,21,1021455768,13,0,-0.03480336516511041,1,0,live,2881.0,8274,0.5447160849026044,-0.048104990354547884
35,121,21,594165448,13,0,-0.031464877530408795,1,0,live,7861.0,9565,-0.48711140497941713,-0.2839224715204801
14,121,21,73419693,13,0,-0.034389674008393975,1,0,live,826.0,1846,-1.7253043928378429,-0.12671081740985862
9,121,21,1865976817,13,0,-0.03645812979197613,1,0,live,1500.0,12492,0.33835058692620007,0.5021357990326274
0,121,21,847306702,13,0,-0.037161404758394065,1,0,live,0.0,7327,1.7829090727610302,0.5021357990326274
0,121,0,50453736,4,0,-0.01775680190072984,1,0,live,0.0,1039,-0.28074590700301283,2.0742523401388424
0,122,12,938526906,4,0,-0.037190218438471416,1,0,live,0.0,12875,1.1638125788318172,-1.0699807420735876
24,122,21,6957303,13,0,-0.03482818663451339,1,0,live,1770.0,9956,0.957447080855413,-0.3625282985757909
0,122,21,1334612370,13,0,-0.03356229169496111,1,0,live,0.0,11027,-1.1062078989086301,0.7379532801985595
5,122,21,1375462952,13,0,-0.03645812979197613,1,0,live,318.0,4141,1.1638125788318172,-0.2839224715204801
1,122,19,1970072641,11,0,-0.03141967134652038,1,0,live,258.0476784,3693,0.33835058692620007,-0.5197399526864124
3,122,9,476048001,5,0,-0.03653747741059897,1,0,live,498.45479000000006,3437,0.5447160849026044,-0.6769516067970338
35,122,21,1912693934,13,0,-0.02983907128451322,1,0,live,4305.0,4410,0.5447160849026044,-0.20531664446516937
3,122,21,622154683,13,0,-0.03521705632182684,1,0,live,12.0,13384,-0.28074590700301283,-0.2839224715204801
16,124,21,2125919338,13,0,-0.032734909381528246,1,0,live,2360.0,4879,-0.07438040902660854,0.9737707613644918
0,124,21,81917982,13,0,-0.03356229169496111,1,0,live,0.0,8132,0.7510815828790086,-0.12671081740985862
1,123,21,206975197,13,0,-0.03687182094869256,1,0,live,15.0,1582,-0.07438040902660854,-0.2839224715204801
204,124,21,1806028055,13,0,-0.03678908271734928,1,0,live,8028.0,3207,-0.07438040902660854,-0.2839224715204801
4,124,21,1667425050,13,0,-0.03687182094869256,1,0,live,65.0,7858,0.5447160849026044,-0.2839224715204801
119,125,21,1926108758,13,0,-0.03745098856809557,1,1,live,1209.0,1582,0.13198508894979574,-0.2839224715204801
4,123,5,1796304326,4,0,-0.03501248229223808,1,0,live,112.73487444,8511,-0.8998424009322258,-0.3625282985757909
2,120,21,1265774296,13,0,-0.02528846856063247,1,0,live,60.0,13230,0.13198508894979574,-0.3625282985757909
0,120,21,783780342,13,0,-0.03645812979197613,1,0,live,0.0,6383,-0.07438040902660854,-0.6769516067970338
24,124,21,206883909,13,0,0.003669912409517764,1,0,live,2081.0,8801,0.33835058692620007,-0.2839224715204801
